time,北向成交总额(亿),沪股通成交额(亿),沪股通余额,沪股通笔数,深股通成交额(亿),深股通余额,深股通笔数,上证指数,上证涨跌幅(%),深证成指,深证涨跌幅(%)
2022-09-07,894.6974,411.3172,51820.87,2333321,483.3802,52904.26,2527070,3246.2943,0.087799,11849.0781,0.417553
2022-09-08,797.0771000000001,360.175,48936.59,2096871,436.9021,52646.73,2355327,3235.5862,-0.329856,11746.9218,-0.862146
2022-09-09,936.3153,458.4873,42390.55,2519360,477.828,44118.41,2582256,3262.0542,0.818028,11877.7872,1.11404
2022-09-13,943.893,452.4462,48735.9,2555207,491.4468,48934.59,2616014,3263.7972,0.053433,11923.4694,0.384602
2022-09-14,800.8033,355.7996,52309.6,2190777,445.0037,50897.62,2410569,3237.5419,-0.80444,11774.7836,-1.247001
2022-09-15,1079.2199,485.4469,52678.48,2768153,593.773,53198.14,3046089,3199.9187,-1.162092,11526.9596,-2.104701
2022-09-16,1205.534,607.8649,51766.83,3244532,597.6691000000001,53259.5,3254141,3126.3977,-2.29759,11261.4984,-2.302959
2022-09-19,851.0869,398.0475,50352.41,2806303,453.0394,49853.69,2903253,3115.6019,-0.345311,11207.0444,-0.483541
2022-09-20,788.9881,353.3525,51697.88,2218738,435.6356,50556.31,2385738,3122.4058,0.218382,11283.9249,0.686002
2022-09-21,808.4621000000001,377.5091000000001,53460.86,2318885,430.953,51319.78,2475719,3117.1774,-0.167448,11208.5094,-0.668345
2022-09-22,762.4562,350.3257,52314.75,2097246,412.1305,53155.41,2415213,3108.9096,-0.265234,11114.4282,-0.839373
2022-09-23,806.4519,381.3181,50433.17,2369346,425.1338,52154.87,2533701,3088.3695,-0.660685,11006.4132,-0.971845
2022-09-26,843.2048,411.4309,50049.48,2611621,431.7739,47943.72,2655751,3051.226,-1.20269,10962.561,-0.398424
2022-09-27,875.1353,406.7109,48410.39,2507050,468.4244000000001,49886.45,2721348,3093.8618,1.397333,11175.1179,1.938935
2022-09-28,820.9024000000001,382.121,52679.09,2457898,438.7814,53253.59,2745176,3045.0668,-1.577155,10899.6953,-2.464606
2022-09-29,811.6777999999999,394.9978,48949.57,2570416,416.68,49389.47,2724612,3041.2046,-0.126835,10919.4351,0.181104
2022-09-30,787.7588000000001,375.3192,50863.28,2459925,412.4396,52508.65,2532044,3024.3905,-0.552876,10778.6145,-1.289633
2022-10-10,994.7599,490.9498,51677.57,3090419,503.8101,49485.45,3199323,2974.1454,-1.66133,10522.1155,-2.379703
2022-10-11,887.189,421.298,53482.19,2941798,465.891,49929.45,3133026,2979.7926,0.189876,10577.8103,0.529312
2022-10-12,1018.1204,482.0472,56507.03,3092836,536.0732,51125.5,3353339,3025.5055,1.534097,10838.4767,2.464276
2022-10-13,894.1862,419.0995,56588.43,2561627,475.0867,53418.95,2944724,3016.3561,-0.302409,10817.6679,-0.19199
2022-10-14,1023.2641,464.4646,46437.81,2572016,558.7995,47927.54,3108385,3071.9868,1.844301,11121.7151,2.810654
2022-10-17,889.7063,403.1256,54170.52,2312142,486.5807,52366.77,2769097,3084.9423,0.42173,11162.2594,0.364551
2022-10-18,833.3503999999999,366.2037,53193.19,2296437,467.1467,52969.52,2752032,3080.9574,-0.129173,11187.6976,0.227895
2022-10-19,831.5358,373.0828,55773.98,2266817,458.453,52595.26,2634940,3044.3777,-1.187284,11027.2413,-1.434221
2022-10-20,1018.3255,476.6976,54877.59,2827370,541.6279,53457.5,3250566,3035.0504,-0.306378,10965.3322,-0.56142
2022-10-21,886.6017999999999,446.2017,56025.61,2631848,440.4001,55240.93,2754608,3038.9291,0.127797,10918.9657,-0.422846
2022-10-24,1204.528,592.4547,63559.88,3241476,612.0733,56851.12,3502044,2977.5554,-2.019583,10694.6128,-2.054708
2022-10-25,1125.4414,526.5671,49094.6,2964670,598.8743,50674.8,3671609,2976.283,-0.042733,10639.8173,-0.512365
2022-10-26,1111.2353,475.7443,51186.92,2818389,635.491,47991.09,3848463,2999.5036,0.780188,10818.3263,1.677745
2022-10-27,1099.0205,486.7172,49936.52,2726647,612.3033,51795.17,3556706,2982.9029,-0.553448,10750.1415,-0.630271
2022-10-28,1154.5185,520.6001,50736.81,3065851,633.9184,54079.5,3796135,2915.9257,-2.24537,10401.8371,-3.239998
2022-10-31,1289.6189,588.2121,57251.71,3502169,701.4068,53633.33,3987391,2893.4829,-0.769663,10397.0413,-0.046105
2022-11-01,1265.8493,614.0734,47827.92,3450481,651.7759,48490.76,3607510,2969.1995,2.616798,10734.248,3.243295
2022-11-02,894.1921000000001,430.4372,55529.59,2356088,463.7549,55997.13,2497444,3003.3699,1.150829,10877.5058,1.334586
2022-11-03,958.0449,443.6386,53724.9,2593566,514.4063,53531.6,3036250,2997.8057,-0.185265,10840.0601,-0.344249
2022-11-04,1130.1128,518.1622,47501.02,2710591,611.9506,44808.01,3110960,3070.7964,2.434804,11187.4298,3.2045
2022-11-07,979.8867,447.897,52945.36,2561206,531.9897,53721.55,2848067,3077.817,0.228625,11207.7307,0.181462
2022-11-08,854.6099,381.3885,52961.73,2383709,473.2214,53252.53,2674609,3064.4928,-0.432911,11142.9268,-0.578207
2022-11-09,779.2732000000001,342.5878,52209.66,2102507,436.6854,50981.11,2463104,3048.1676,-0.532721,11055.2909,-0.786471
2022-11-10,843.6306,378.8364,51324.02,2333427,464.7942,51912.47,2579953,3036.1318,-0.394854,10908.549,-1.327345
2022-11-11,1266.5441,586.1348,42623.06,2772909,680.4092999999999,44481.12,3191937,3087.2926,1.685065,11139.7732,2.11966
2022-11-14,1336.9001,631.5976,42920.57,3256191,705.3025,42047.48,3506474,3083.4013,-0.126042,11113.4646,-0.236168
2022-11-15,1170.8817,528.7897,47867.12,2858902,642.092,46027.22,3248316,3134.0778,1.643526,11351.3318,2.140351
2022-11-16,967.7273,446.2689,50220.99,2452069,521.4584,50983.39,2749304,3119.9804,-0.44981,11235.5578,-1.019916
2022-11-17,903.5422,408.7427,50365.33,2240550,494.7995,49594.47,2672901,3115.4347,-0.145696,11221.4545,-0.125524
2022-11-18,957.0534,398.8147,48729.06,2391073,558.2387,47577.83,2918295,3097.2432,-0.583915,11180.4284,-0.365604
2022-11-21,841.7652,364.5386,51269.8,2119960,477.2266,52463.11,2635966,3085.0444,-0.39386,11134.4663,-0.411094
2022-11-22,860.6028,395.2481,49958.48,2308941,465.3547,52341.61,2663891,3088.9426,0.126358,11002.9345,-1.181303
2022-11-23,911.8266,418.2077,48488.35,2415099,493.6189,51673.83,2779826,3096.9073,0.257846,10972.8086,-0.273799
2022-11-24,740.69,337.7779,48821.49,2022835,402.9121,51831.18,2312480,3089.3096,-0.245332,10956.6846,-0.146945
2022-11-25,758.9658000000001,367.1544,45155.82,2148279,391.8114,49050.39,2284330,3101.6932,0.400853,10904.2658,-0.478418
2022-11-28,974.7891,504.1394,55136.65,2990480,470.6497,50541.81,2806392,3078.5485,-0.746196,10829.0804,-0.689504
2022-11-29,1115.8161,561.899,45052.75,2878758,553.9171,46717.94,2915725,3149.7478,2.312756,11089.0122,2.400313
2022-11-30,1333.2006,660.0177,45062.47,3240075,673.1828999999999,47887.36,3480068,3151.3353,0.050401,11108.4971,0.175714
2022-12-01,1253.2301,570.8552,47194.74,2920325,682.3749,43040.7,3287179,3165.4711,0.448565,11264.1573,1.401271
2022-12-02,894.5169999999999,412.0891,50576.2,2385076,482.4279,47044.97,2577866,3156.1442,-0.294645,11219.7927,-0.393856
2022-12-05,1109.5556,525.2814,48317.98,2733846,584.2742,47203.12,2921682,3211.8144,1.763867,11323.345,0.922943
2022-12-06,1104.0573,500.3784,51509.24,2735566,603.6789,50092.43,2961038,3212.5334,0.022386,11398.8201,0.666544
2022-12-07,1103.5582000000002,497.06410000000005,52240.63,2801778,606.4941,49341.27,2908718,3199.6194,-0.401988,11418.7632,0.174958
2022-12-08,916.6766,421.884,51653.27,2571368,494.7926,49719.16,2642769,3197.3499,-0.07093,11389.7925,-0.253711
2022-12-09,1512.9145,790.9535000000001,50723.56,4001334,721.961,45345.17,3672553,3206.9502,0.300258,11501.5781,0.981454
2022-12-12,979.7714,456.0897,54311.9,2567810,523.6817,51157.52,2767548,3179.0417,-0.87025,11399.1344,-0.890693
2022-12-13,876.8658,397.3136,51938.09,2338080,479.5522,50250.16,2605651,3176.3255,-0.085441,11323.7042,-0.661719
2022-12-14,870.2337,385.0512000000001,50540.15,2144818,485.1825,48825.33,2580106,3176.5253,0.00629,11321.8119,-0.016711
2022-12-15,837.5799000000001,360.8789,49834.9,2059474,476.701,46752.73,2454502,3168.6478,-0.247991,11358.1069,0.320576
2022-12-16,859.5871000000001,400.3821,46009.77,2298695,459.205,49704.95,2653055,3167.8576,-0.024938,11295.0274,-0.55537
2022-12-19,798.0285,350.6566,50552.45,2084014,447.3719,51575.84,2414585,3107.115,-1.917466,11124.7013,-1.507974
2022-12-20,818.2501,368.1107,49257.25,2290025,450.1394,51008.94,2599205,3073.7659,-1.073314,10949.1201,-1.5783
2022-12-21,640.7251,281.4541,49130.81,1830470,359.271,50317.4,2144808,3068.4105,-0.174229,10912.0895,-0.338206
2022-12-22,758.5558,342.9802,49734.02,1922212,415.5756,50577.58,2238571,3054.4313,-0.455584,10876.31,-0.327889
2022-12-28,860.8697,383.8762,47504.1,2324767,476.9935,50225.41,2671449,3087.3997,-0.263864,11010.5289,-0.864121
2022-12-29,670.1577000000001,297.1382,51282.13,1768578,373.0195,51258.21,2120001,3073.7016,-0.443678,10996.41,-0.128231
2022-12-30,661.3019,304.7204,49605.32,1888441,356.5815,52614.12,2125730,3089.2579,0.50611,11015.986,0.178022
2023-01-03,882.8204,400.2668,53573.79,2288027,482.5536,49186.82,2627680,3116.5119,0.882218,11117.1303,0.918159
2023-01-04,840.168,362.9455,50623.64,2193005,477.2225,49281.61,2686202,3123.5164,0.224754,11095.3733,-0.195707
2023-01-05,975.6339,423.2629,45163.76,2472313,552.371,43320.64,2852401,3155.2162,1.014875,11332.0103,2.132754
2023-01-06,925.8172,413.8568,46374.11,2264437,511.9604,49089.94,2635130,3157.6365,0.076708,11367.7321,0.315229
2023-01-09,940.333,420.0888,46395.69,2294640,520.2442,47958.87,2660466,3176.0845,0.584234,11450.1472,0.724992
2023-01-10,872.7922,387.9585,49271.19,2268949,484.8337,46814.6,2586277,3169.5072,-0.207088,11506.7938,0.494724
2023-01-11,885.7663,410.8606,46104.66,2307937,474.9057,47994.87,2523484,3161.8376,-0.241981,11439.4395,-0.585344
2023-01-12,895.4162,401.7977,46480.18,2305646,493.6185,46090.27,2650835,3163.4509,0.051024,11465.728,0.229806
2023-01-13,988.6558,427.1322,44297.76,2237090,561.5236,42910.48,2679210,3195.3059,1.00697,11602.3042,1.191169
2023-01-16,1203.1285,545.4347,42681.28,2587075,657.6938,43435.75,3059497,3227.5916,1.01041,11785.7679,1.58127
2023-01-17,892.1425,411.3168,46670.82,2378616,480.8257,45951.64,2639173,3224.2448,-0.103693,11800.5529,0.125448
2023-01-18,775.5658999999999,355.13730000000004,49059.5,2130954,420.4286,48227.48,2422381,3224.406,0.005,11810.6598,0.085648
2023-01-19,844.8725,407.2833,45282.18,2283622,437.5892,47167.39,2495118,3240.2794,0.492289,11913.2639,0.868741
2023-01-20,945.7822,447.5044,46946.64,2438512,498.2778,45804.75,2693985,3264.8138,0.757169,11980.6201,0.565388
2023-01-30,1516.3368,696.4861999999999,41488.18,3258442,819.8506,41626.77,3694532,3269.318,0.137962,12097.7623,0.977764
2023-01-31,1203.1813,536.6658,44565.38,2839301,666.5155,46416.2,3291975,3255.6692,-0.417482,12001.2646,-0.797649
2023-02-01,1086.5294,477.5227,47721.12,2503746,609.0067,46878.78,3022929,3284.9213,0.898497,12158.1902,1.307576
2023-02-02,1063.3642,485.2886,50138.58,2417018,578.0756,49355.22,2940748,3285.6705,0.022807,12131.2009,-0.221985
2023-02-03,960.0394,430.1158,55210.53,2231856,529.9236,50829.87,2777049,3263.4059,-0.677627,12054.295,-0.633951
2023-02-06,947.5826,412.5507,49787.6,2027174,535.0319000000001,52913.93,2669123,3238.6978,-0.757126,11912.5612,-1.175795
2023-02-07,853.7656,363.658,51158.98,2066935,490.1076000000001,54465.22,2742305,3248.094,0.290123,11926.8803,0.120202
2023-02-08,768.8003,308.1026,51535.28,1866813,460.6977,51919.76,2526559,3232.1063,-0.492218,11853.463,-0.615562
2023-02-09,874.8057000000001,373.3871,45260.04,1967299,501.4186,44286.32,2650899,3270.3826,1.184253,12048.2717,1.643475
2023-02-10,837.1986999999999,353.1232,52385.73,2002290,484.0755,52975.02,2604099,3260.6734,-0.296883,11976.8529,-0.592772
2023-02-13,978.3088,425.816,50319.16,2242790,552.4928,50655.89,2874030,3284.1599,0.720296,12113.6075,1.141824
2023-02-14,856.9052,370.2131,50125.7,2131619,486.6921,50971.06,2656381,3293.2825,0.277776,12094.9404,-0.1541
2023-02-15,861.7253,372.765,53092.01,2214036,488.9603,50862.31,2660459,3280.4919,-0.388385,12064.3775,-0.252692
2023-02-16,1154.3554,488.8717,47902.41,2459834,665.4837,46998.56,3148630,3249.0295,-0.959076,11907.399,-1.301174
2023-02-17,975.7218,417.9826000000001,50325.45,2352736,557.7392,49280.43,2983811,3224.0243,-0.769621,11715.7684,-1.609341
2023-02-20,1021.152,454.6734,45070.61,2328516,566.4786,50545.56,2864191,3290.3383,2.05687,11954.1276,2.034516
2023-02-21,920.3693,412.5011,48276.86,2157530,507.8682,51592.26,2641176,3306.5236,0.491904,11968.6048,0.121106
2023-02-22,772.1717,336.9791,54429.65,1979838,435.1926,52062.76,2401356,3291.1477,-0.465017,11900.1225,-0.572183
2023-02-23,798.4786,343.54720000000003,50548.12,1923188,454.9314,53466.34,2440877,3287.477,-0.111533,11884.3049,-0.13292
2023-02-24,749.2553999999999,344.956,53956.87,2001937,404.2994000000001,52964.54,2287546,3267.1597,-0.618021,11787.4527,-0.814959
2023-02-27,773.2099000000001,353.4112,51432.17,1970540,419.79870000000005,52303.5,2336817,3258.0344,-0.279304,11701.9465,-0.7254
2023-02-28,959.8023,452.2483,50915.14,2176993,507.554,50149.98,2624246,3279.6053,0.662083,11783.7975,0.699465
2023-03-01,858.2022999999999,380.9743,46887.4,2027212,477.228,48242.23,2484301,3312.3478,0.998367,11914.318,1.107627
2023-03-02,817.5083,358.7092,49358.69,1952181,458.7991,52128.64,2480844,3310.6536,-0.051148,11849.5074,-0.543972
2023-03-03,807.0478999999999,380.5357,49087.36,2133995,426.5122,51019.29,2376506,3328.3927,0.535819,11851.9177,0.020341
2023-03-06,986.2414,473.4156,50339.69,2547224,512.8258000000001,51417.71,2698415,3322.0259,-0.191288,11842.8846,-0.076216
2023-03-07,964.1921,472.665,49453.68,2461567,491.5271,53006.79,2663716,3285.0988,-1.111584,11608.5832,-1.978415
2023-03-08,769.1925,369.2912,52417.9,2174656,399.9013,50797.47,2321762,3283.2479,-0.056342,11598.2881,-0.088685
2023-03-09,817.2538000000001,390.6024,53399.27,2098226,426.6514,52944.02,2324840,3276.0937,-0.2179,11579.9936,-0.157734
2023-03-10,863.0287,398.3344,53367.22,2244498,464.6943,53853.3,2509287,3230.0766,-1.404633,11442.5371,-1.187017
2023-03-13,909.8919,439.4403,49433.87,2386331,470.4516,49743.39,2587269,3268.6955,1.195603,11505.0237,0.54609
2023-03-14,1064.1378,507.3155,52706.6,2880338,556.8223,48747.52,3050432,3245.3123,-0.715368,11416.5695,-0.768831
2023-03-15,924.3516,438.033,49208.89,2495295,486.3186,49635.53,2719058,3263.3148,0.554723,11413.4325,-0.027478
2023-03-16,1000.784,489.2032,51901.75,2765059,511.5808,49845.64,2935369,3226.8912,-1.116153,11237.7039,-1.539665
2023-03-17,1365.7923,660.5830000000001,48740.18,3272694,705.2093,43924.96,3464682,3250.546,0.733052,11278.0462,0.358991
2023-03-20,1216.2713,572.3273,49563.81,3114128,643.944,50548.89,3372990,3234.9103,-0.481018,11247.1347,-0.274086
2023-03-21,1034.1264,483.8112,48525.96,2677212,550.3152,49396.39,2920653,3255.6505,0.641137,11427.2467,1.601403
2023-03-22,1024.1868,444.1364,51006,2572934,580.0504,50774.34,3027160,3265.7475,0.310138,11496.9307,0.609806
2023-03-23,1068.5992,483.1725,48355.6,2607650,585.4267,49067.15,2855792,3286.6491,0.640025,11605.2891,0.942499
2023-03-24,1163.3123,509.9977,52668,2809827,653.3146,49495,3195267,3265.6537,-0.638809,11634.2202,0.249292
2023-03-27,1201.525,534.3198,51374.46,2936910,667.2052,51273.31,3246979,3251.3971,-0.436562,11647.9387,0.117915
2023-03-28,1124.1987,515.6582,50381,2874661,608.5405000000001,50878.07,3187268,3245.376,-0.185185,11564.4505,-0.716764
2023-03-29,1124.402,512.0518,47263.57,2927627,612.3502,50239.65,3188013,3240.0568,-0.163901,11579.9147,0.133722
2023-03-30,1138.0309,534.6633,48430.41,2939077,603.3676,48426.7,3086674,3261.2485,0.654053,11651.8314,0.621047
2023-03-31,1208.9088000000002,554.1241,51327,3204208,654.7847,48317,3444313,3272.8602,0.356051,11726.3977,0.639953
2023-04-03,1362.8909,603.1212,51866.18,3081111,759.7697000000001,49074.54,3492049,3296.396,0.71912,11889.4196,1.390213
2023-04-04,1374.3784,616.2387,52175.77,3278698,758.1397000000001,54291.18,3726254,3312.5578,0.490287,11859.4765,-0.251847
2023-04-11,1565.953,734.6583,51337.18,4246343,831.2947,47822.49,4485122,3313.5705,-0.05391,11877.1473,0.043968
2023-04-12,1306.65,594.5754000000001,53476.23,3349535,712.0746,52697.21,3688594,3327.1816,0.410768,11883.5141,0.053605
2023-04-13,1302.059,603.6576,48707,3144637,698.4014,52989.98,3451562,3318.3638,-0.265023,11739.8415,-1.209008
2023-04-14,1318.0173000000002,602.0305000000001,48637,3136275,715.9867999999999,46597,3570783,3338.1525,0.596339,11800.0939,0.51323
2023-04-17,1343.0960999999998,650.9798999999999,47523.11,3181423,692.1161999999999,52137.83,3337408,3385.6095,1.421655,11855.484,0.469404
2023-04-18,1288.4556,609.8025,48708.21,3213941,678.6531,51657.38,3445039,3393.3312,0.228074,11860.3994,0.041461
2023-04-19,1225.0097,570.1464,50557.38,3057671,654.8633,52828.89,3347186,3370.1283,-0.683779,11760.2715,-0.84422
2023-04-20,1248.6546,585.2722,47674.57,3100012,663.3824000000001,49780.59,3323727,3367.031,-0.091905,11717.2636,-0.365705
2023-04-21,1501.7657000000002,706.1736,55862,3829990,795.5921000000001,54237,4188225,3301.2575,-1.953457,11450.4349,-2.277227
2023-04-24,1414.1678,641.1537000000001,50724.1,3639482,773.0141,55085.83,4200888,3275.413,-0.782868,11317.0122,-1.165219
2023-04-25,1504.2602,693.2821,52738.8,3975435,810.9780999999999,54517.73,4597608,3264.8717,-0.321831,11149.0112,-1.4845
2023-04-26,1521.3985999999998,685.1444,50909.7,4080624,836.2542,50437.61,4822351,3264.1006,-0.023618,11185.6823,0.328918
2023-04-27,1419.4754999999998,669.4997999999999,51356.39,3616263,749.9757000000001,50810.76,4035369,3285.8844,0.667375,11216.9975,0.279958
2023-04-28,1478.0523999999998,736.2139,51391,3874456,741.8385000000001,48275,3995361,3323.2746,1.137904,11338.6662,1.084682
2023-05-04,1556.6645,787.5528999999999,48550.16,4335331,769.1116000000001,53999.33,4309724,3350.4587,0.817991,11273.8659,-0.571498
2023-05-05,1368.8023999999998,696.1525999999999,49236,3919139,672.6497999999999,51968,3869192,3334.5028,-0.47623,11180.872,-0.824863
2023-05-08,1340.4452,709.084,48538.76,3565476,631.3612,51429.8,3338246,3395.0036,1.814387,11225.7742,0.401598
2023-05-09,1495.384,817.8569,47894.85,4012293,677.5271,52834.58,3560961,3357.6707,-1.099642,11125.0219,-0.897509
2023-05-10,1292.5751,669.8796000000001,45967.55,3911840,622.6955,50208.89,3580763,3319.1506,-1.147227,11140.188,0.136324
2023-05-11,1100.6951,534.8971,51490.22,3175272,565.798,50574.84,3131834,3309.5512,-0.289213,11142.5252,0.02098
2023-05-12,1090.6698,534.5805,50553,3177851,556.0893,50306,3114046,3272.3619,-1.123696,11005.6438,-1.228459
2023-05-15,1192.2927,590.0126,49288.01,3332241,602.2801000000001,48476.71,3304944,3310.7367,1.172694,11178.6231,1.571733
2023-05-16,1074.0429,524.2536,50834.09,3201368,549.7893,54649.57,3281396,3290.9874,-0.596523,11099.2574,-0.709977
2023-05-17,972.1809,471.0428,50302.86,2943376,501.1381,49867.1,2838446,3284.232,-0.20527,11091.0838,-0.073641
2023-05-18,1018.1378,492.517,51810.62,2871225,525.6208,51906.56,2837966,3297.3199,0.398507,11078.2818,-0.115426
2023-05-19,1048.5365,506.9134,53214,3016118,541.6231,50985,3024998,3283.5417,-0.417861,11091.3595,0.118048
2023-05-22,978.3379,492.7508,47441.21,2909090,485.5871,50477.37,2722782,3296.4696,0.393718,11127.0372,0.321671
2023-05-23,907.6111,436.3065,54305.01,2886345,471.3046,56516.03,2820288,3246.238,-1.5238,11012.5764,-1.028673
2023-05-24,948.4688,470.8481,52350.49,2988377,477.6207,54187.6,2788640,3204.7494,-1.278052,10920.3267,-0.837676
2023-05-25,988.1723,476.2075,56421.12,3109856,511.9648,55889.05,3060525,3201.2605,-0.108867,10896.582,-0.217436
2023-05-29,1159.4535,553.785,50522.08,3387660,605.6685,50001.26,3378202,3221.4484,0.278431,10822.0928,-0.802569
2023-05-30,1174.2322,547.1254,53811.38,3361843,627.1068,46930.08,3361277,3224.2133,0.085828,10869.5521,0.438541
2023-05-31,1556.0885999999998,830.0876,49136.95,3845013,726.0010000000001,51782.5,3593368,3204.5644,-0.609417,10793.8493,-0.696467
2023-06-01,1148.5488,538.4277999999999,54398.46,3393230,610.121,49039.07,3490815,3204.6345,0.002188,10835.8963,0.389546
2023-06-02,1101.9564,499.9436,48017,3241430,602.0128,45681,3373286,3230.0686,0.793666,10998.0749,1.496679
2023-06-05,972.0366,431.1592,50452.22,2665358,540.8774,52615.2,2958951,3232.441,0.073447,10946.0841,-0.472726
2023-06-06,1135.9223,512.9909,50409.54,3097788,622.9313999999999,52575.98,3439175,3195.3404,-1.147758,10773.4501,-1.57713
2023-06-07,988.8543,445.9793,49270.68,2826976,542.875,50166.38,3132384,3197.7587,0.075682,10708.8224,-0.599879
2023-06-08,1046.3336,482.1996,50063.73,3068364,564.134,49001.16,3358052,3213.5855,0.494934,10722.8729,0.131205
2023-06-09,1436.2415,717.9933,46521,3772654,718.2482000000001,49291,3954827,3231.4055,0.554521,10793.9257,0.662628
2023-06-12,1135.8051,536.0039,54634.77,3121326,599.8012,49993.77,3306471,3228.8336,-0.079591,10873.74,0.739437
